名称,Cooking City - Chef's Game
地区,日本
开始日期,2019/06/10
结束日期,2019/06/23

日期,销售额
2019/06/10,273.1
2019/06/11,250.0
2019/06/12,316.0
2019/06/13,212.0
2019/06/14,300.0
2019/06/15,410.0
2019/06/16,504.0
2019/06/17,286.0
2019/06/18,447.0
2019/06/19,304.0
2019/06/20,315.0
2019/06/21,323.0
2019/06/22,551.0
2019/06/23,503.0
