名称,Cooking City - Chef's Game
地区,英国
开始日期,2019/06/10
结束日期,2019/06/23

日期,销售额
2019/06/10,1090.0
2019/06/11,736.0
2019/06/12,1077.0
2019/06/13,798.0
2019/06/14,913.0
2019/06/15,1043.0
2019/06/16,851.0
2019/06/17,776.0
2019/06/18,877.0
2019/06/19,867.0
2019/06/20,1057.0
2019/06/21,680.0
2019/06/22,765.0
2019/06/23,1121.0
